fips,county_name,state,state_long,msa_type,msa_name,final_cluster,plain_label,assignment_confidence,assignment_margin,second_best_cluster,second_best_label
35041,Roosevelt County,NM,New Mexico,Micro,"Portales, NM",7,High-risk inland-flood and storm-injury counties,0.9693206319468257,0.9386757808808965,4,"High-premium, high-tax low-hazard counties"
35043,Sandoval County,NM,New Mexico,Metro,"Albuquerque, NM",7,High-risk inland-flood and storm-injury counties,0.9999998898870207,0.9999997797793697,2,Lower-tax severe-storm casualty counties
35045,San Juan County,NM,New Mexico,Metro,"Farmington, NM",5,Cold-region severe-storm casualty counties,0.8869774920003916,0.7740200821616758,7,High-risk inland-flood and storm-injury counties
35047,San Miguel County,NM,New Mexico,Micro,"Las Vegas, NM",7,High-risk inland-flood and storm-injury counties,0.9192416276049078,0.8384832552121957,5,Cold-region severe-storm casualty counties
35049,Santa Fe County,NM,New Mexico,Metro,"Santa Fe, NM",7,High-risk inland-flood and storm-injury counties,0.9944997822299018,0.9889995776458107,2,Lower-tax severe-storm casualty counties
35051,Sierra County,NM,New Mexico,,,3,Older wildfire and mountain-hazard housing-market counties,0.9963781060818611,0.9927932634121001,7,High-risk inland-flood and storm-injury counties
35053,Socorro County,NM,New Mexico,,,7,High-risk inland-flood and storm-injury counties,0.9946116606186922,0.9892237932190024,5,Cold-region severe-storm casualty counties
35055,Taos County,NM,New Mexico,Micro,"Taos, NM",3,Older wildfire and mountain-hazard housing-market counties,0.9956188348323821,0.9912378484986712,7,High-risk inland-flood and storm-injury counties
35057,Torrance County,NM,New Mexico,Metro,"Albuquerque, NM",7,High-risk inland-flood and storm-injury counties,0.999999596967736,0.9999991939362816,6,Lower-wage tornado and storm-injury counties
35059,Union County,NM,New Mexico,,,7,High-risk inland-flood and storm-injury counties,0.8880476022529026,0.7761117794096329,6,Lower-wage tornado and storm-injury counties
35061,Valencia County,NM,New Mexico,Metro,"Albuquerque, NM",3,Older wildfire and mountain-hazard housing-market counties,0.7825850757765496,0.5672349079478154,7,High-risk inland-flood and storm-injury counties
36001,Albany County,NY,New York,Metro,"Albany-Schenectady-Troy, NY",1,High-tax northern housing-market storm-risk counties,0.9828789267147641,0.9657578534768788,7,High-risk inland-flood and storm-injury counties
36003,Allegany County,NY,New York,,,1,High-tax northern housing-market storm-risk counties,0.9551969507998209,0.9164026823476018,6,Lower-wage tornado and storm-injury counties
36005,Bronx County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",7,High-risk inland-flood and storm-injury counties,0.9963481589788723,0.9936207787460691,2,Lower-tax severe-storm casualty counties
36007,Broome County,NY,New York,Metro,"Binghamton, NY",1,High-tax northern housing-market storm-risk counties,0.9916615608556986,0.9833231217114385,7,High-risk inland-flood and storm-injury counties
36009,Cattaraugus County,NY,New York,Micro,"Olean, NY",1,High-tax northern housing-market storm-risk counties,0.9861508990010043,0.9774347859178916,7,High-risk inland-flood and storm-injury counties
36011,Cayuga County,NY,New York,Micro,"Auburn, NY",1,High-tax northern housing-market storm-risk counties,0.995900134935217,0.9918445381651445,7,High-risk inland-flood and storm-injury counties
36013,Chautauqua County,NY,New York,Micro,"Jamestown-Dunkirk-Fredonia, NY",1,High-tax northern housing-market storm-risk counties,0.9933735428368103,0.9867470947740798,7,High-risk inland-flood and storm-injury counties
36015,Chemung County,NY,New York,Metro,"Elmira, NY",1,High-tax northern housing-market storm-risk counties,0.9559044147631471,0.9118463796317908,7,High-risk inland-flood and storm-injury counties
36017,Chenango County,NY,New York,,,1,High-tax northern housing-market storm-risk counties,0.9556235297286895,0.9114633655605956,7,High-risk inland-flood and storm-injury counties
36019,Clinton County,NY,New York,Micro,"Plattsburgh, NY",1,High-tax northern housing-market storm-risk counties,0.9927545250250622,0.9855165325649514,7,High-risk inland-flood and storm-injury counties
36021,Columbia County,NY,New York,Micro,"Hudson, NY",1,High-tax northern housing-market storm-risk counties,0.8157487693277878,0.7048476289968253,6,Lower-wage tornado and storm-injury counties
36023,Cortland County,NY,New York,Micro,"Cortland, NY",1,High-tax northern housing-market storm-risk counties,0.9971460245456744,0.9944295738746394,7,High-risk inland-flood and storm-injury counties
36025,Delaware County,NY,New York,,,1,High-tax northern housing-market storm-risk counties,0.9239208992666995,0.877988641590203,7,High-risk inland-flood and storm-injury counties
36027,Dutchess County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",1,High-tax northern housing-market storm-risk counties,0.5028464585437561,0.005694527423088014,7,High-risk inland-flood and storm-injury counties
36029,Erie County,NY,New York,Metro,"Buffalo-Cheektowaga-Niagara Falls, NY",1,High-tax northern housing-market storm-risk counties,0.9387785418985661,0.87755708380217,7,High-risk inland-flood and storm-injury counties
36031,Essex County,NY,New York,,,1,High-tax northern housing-market storm-risk counties,0.9959064806506142,0.9928078938317049,7,High-risk inland-flood and storm-injury counties
36033,Franklin County,NY,New York,Micro,"Malone, NY",1,High-tax northern housing-market storm-risk counties,0.9927123870559249,0.9881831835423349,6,Lower-wage tornado and storm-injury counties
36035,Fulton County,NY,New York,Micro,"Gloversville, NY",1,High-tax northern housing-market storm-risk counties,0.9916082544286121,0.9841950693021818,7,High-risk inland-flood and storm-injury counties
36037,Genesee County,NY,New York,Micro,"Batavia, NY",5,Cold-region severe-storm casualty counties,0.9656147366313137,0.9476039976512894,7,High-risk inland-flood and storm-injury counties
36039,Greene County,NY,New York,,,1,High-tax northern housing-market storm-risk counties,0.6707573420914694,0.342900215282268,7,High-risk inland-flood and storm-injury counties
36041,Hamilton County,NY,New York,,,3,Older wildfire and mountain-hazard housing-market counties,0.7426441693427678,0.4926466076239301,1,High-tax northern housing-market storm-risk counties
36043,Herkimer County,NY,New York,Metro,"Utica-Rome, NY",1,High-tax northern housing-market storm-risk counties,0.9944089093053181,0.9889019599475178,7,High-risk inland-flood and storm-injury counties
36045,Jefferson County,NY,New York,Metro,"Watertown-Fort Drum, NY",1,High-tax northern housing-market storm-risk counties,0.9286348000471673,0.859053512579085,7,High-risk inland-flood and storm-injury counties
36047,Kings County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",7,High-risk inland-flood and storm-injury counties,0.999932798679749,0.9998868451111136,1,High-tax northern housing-market storm-risk counties
36049,Lewis County,NY,New York,,,1,High-tax northern housing-market storm-risk counties,0.8662619598687045,0.7333931883590793,7,High-risk inland-flood and storm-injury counties
36051,Livingston County,NY,New York,Metro,"Rochester, NY",1,High-tax northern housing-market storm-risk counties,0.9984214480677279,0.996842940351545,7,High-risk inland-flood and storm-injury counties
36053,Madison County,NY,New York,Metro,"Syracuse, NY",1,High-tax northern housing-market storm-risk counties,0.988080229837133,0.9761619818821451,7,High-risk inland-flood and storm-injury counties
36055,Monroe County,NY,New York,Metro,"Rochester, NY",1,High-tax northern housing-market storm-risk counties,0.8015173724483431,0.6030347451255631,7,High-risk inland-flood and storm-injury counties
36057,Montgomery County,NY,New York,Micro,"Amsterdam, NY",1,High-tax northern housing-market storm-risk counties,0.9947726135300565,0.9895472354575845,7,High-risk inland-flood and storm-injury counties
36059,Nassau County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",7,High-risk inland-flood and storm-injury counties,0.9999953122956834,0.9999906251844988,1,High-tax northern housing-market storm-risk counties
36061,New York County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",7,High-risk inland-flood and storm-injury counties,0.9999999922510341,0.9999999847616978,1,High-tax northern housing-market storm-risk counties
36063,Niagara County,NY,New York,Metro,"Buffalo-Cheektowaga-Niagara Falls, NY",1,High-tax northern housing-market storm-risk counties,0.9611907495325821,0.9223815330808915,7,High-risk inland-flood and storm-injury counties
36065,Oneida County,NY,New York,Metro,"Utica-Rome, NY",1,High-tax northern housing-market storm-risk counties,0.9530316022091713,0.9070288311512292,7,High-risk inland-flood and storm-injury counties
36067,Onondaga County,NY,New York,Metro,"Syracuse, NY",1,High-tax northern housing-market storm-risk counties,0.9811199734488498,0.9622399665213259,7,High-risk inland-flood and storm-injury counties
36069,Ontario County,NY,New York,Metro,"Rochester, NY",1,High-tax northern housing-market storm-risk counties,0.9854191111402643,0.9715299859449162,7,High-risk inland-flood and storm-injury counties
36071,Orange County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",1,High-tax northern housing-market storm-risk counties,0.703570154671385,0.407421925970067,7,High-risk inland-flood and storm-injury counties
36073,Orleans County,NY,New York,Metro,"Rochester, NY",7,High-risk inland-flood and storm-injury counties,0.5486902999347153,0.09938602338168046,1,High-tax northern housing-market storm-risk counties
36075,Oswego County,NY,New York,Metro,"Syracuse, NY",1,High-tax northern housing-market storm-risk counties,0.9022908764915138,0.804581938786741,7,High-risk inland-flood and storm-injury counties
36077,Otsego County,NY,New York,Micro,"Oneonta, NY",1,High-tax northern housing-market storm-risk counties,0.9986338347862004,0.9972684306440899,7,High-risk inland-flood and storm-injury counties
36079,Putnam County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",1,High-tax northern housing-market storm-risk counties,0.9791527614098039,0.9583757659023554,7,High-risk inland-flood and storm-injury counties
36081,Queens County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",7,High-risk inland-flood and storm-injury counties,0.9989981470981899,0.998000853732746,1,High-tax northern housing-market storm-risk counties
36083,Rensselaer County,NY,New York,Metro,"Albany-Schenectady-Troy, NY",1,High-tax northern housing-market storm-risk counties,0.9964290763110271,0.9928698463625516,7,High-risk inland-flood and storm-injury counties
36085,Richmond County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",7,High-risk inland-flood and storm-injury counties,0.7912944361758738,0.5825908580296226,1,High-tax northern housing-market storm-risk counties
36087,Rockland County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",1,High-tax northern housing-market storm-risk counties,0.6392358308534046,0.27862556885946366,7,High-risk inland-flood and storm-injury counties
36089,St. Lawrence County,NY,New York,Micro,"Ogdensburg-Massena, NY",1,High-tax northern housing-market storm-risk counties,0.9946251939185822,0.9903311119312705,7,High-risk inland-flood and storm-injury counties
36091,Saratoga County,NY,New York,Metro,"Albany-Schenectady-Troy, NY",1,High-tax northern housing-market storm-risk counties,0.8778618803691927,0.7557243572690548,7,High-risk inland-flood and storm-injury counties
36093,Schenectady County,NY,New York,Metro,"Albany-Schenectady-Troy, NY",1,High-tax northern housing-market storm-risk counties,0.9833980344590161,0.9667996300595285,7,High-risk inland-flood and storm-injury counties
36095,Schoharie County,NY,New York,Metro,"Albany-Schenectady-Troy, NY",1,High-tax northern housing-market storm-risk counties,0.9806520949317878,0.9695239464266706,7,High-risk inland-flood and storm-injury counties
36097,Schuyler County,NY,New York,,,1,High-tax northern housing-market storm-risk counties,0.9984681774682016,0.9969930159754228,7,High-risk inland-flood and storm-injury counties
36099,Seneca County,NY,New York,Micro,"Seneca Falls, NY",1,High-tax northern housing-market storm-risk counties,0.9394025282353602,0.8791459406995318,7,High-risk inland-flood and storm-injury counties
36101,Steuben County,NY,New York,Micro,"Corning, NY",1,High-tax northern housing-market storm-risk counties,0.631637037408894,0.2632755930462423,7,High-risk inland-flood and storm-injury counties
36103,Suffolk County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",7,High-risk inland-flood and storm-injury counties,0.9990169179236419,0.998053076512847,1,High-tax northern housing-market storm-risk counties
36105,Sullivan County,NY,New York,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9287035944603652,0.8719178457342232,1,High-tax northern housing-market storm-risk counties
36107,Tioga County,NY,New York,Metro,"Binghamton, NY",1,High-tax northern housing-market storm-risk counties,0.9983349359588736,0.9966784926155616,7,High-risk inland-flood and storm-injury counties
36109,Tompkins County,NY,New York,Metro,"Ithaca, NY",1,High-tax northern housing-market storm-risk counties,0.9917674963804467,0.9835388646564573,7,High-risk inland-flood and storm-injury counties
36111,Ulster County,NY,New York,Metro,"Kingston, NY",1,High-tax northern housing-market storm-risk counties,0.9916592060064077,0.9833257795649801,7,High-risk inland-flood and storm-injury counties
36113,Warren County,NY,New York,Metro,"Glens Falls, NY",1,High-tax northern housing-market storm-risk counties,0.9979696438088166,0.9959395004245045,7,High-risk inland-flood and storm-injury counties
36115,Washington County,NY,New York,Metro,"Glens Falls, NY",1,High-tax northern housing-market storm-risk counties,0.9195801729645403,0.8488910088927896,6,Lower-wage tornado and storm-injury counties
36117,Wayne County,NY,New York,Metro,"Rochester, NY",1,High-tax northern housing-market storm-risk counties,0.7086058213180085,0.41724539636452135,7,High-risk inland-flood and storm-injury counties
36119,Westchester County,NY,New York,Metro,"New York-Newark-Jersey City, NY-NJ-PA",7,High-risk inland-flood and storm-injury counties,0.9998520852550679,0.999704293920859,1,High-tax northern housing-market storm-risk counties
36121,Wyoming County,NY,New York,,,1,High-tax northern housing-market storm-risk counties,0.9875397608844184,0.9751868754379905,7,High-risk inland-flood and storm-injury counties
36123,Yates County,NY,New York,Metro,"Rochester, NY",1,High-tax northern housing-market storm-risk counties,0.9891998601588394,0.9784340197967486,7,High-risk inland-flood and storm-injury counties
37001,Alamance County,NC,North Carolina,Metro,"Burlington, NC",5,Cold-region severe-storm casualty counties,0.9989349548074079,0.9978765862043275,7,High-risk inland-flood and storm-injury counties
37003,Alexander County,NC,North Carolina,Metro,"Hickory-Lenoir-Morganton, NC",2,Lower-tax severe-storm casualty counties,0.99975645601642,0.9995133446557847,7,High-risk inland-flood and storm-injury counties
37005,Alleghany County,NC,North Carolina,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.5466793957288615,0.12498808647896881,3,Older wildfire and mountain-hazard housing-market counties
37007,Anson County,NC,North Carolina,,,5,Cold-region severe-storm casualty counties,0.9996323823788803,0.9992649275873028,7,High-risk inland-flood and storm-injury counties
37009,Ashe County,NC,North Carolina,,,5,Cold-region severe-storm casualty counties,0.9994394388187406,0.9988817934788661,7,High-risk inland-flood and storm-injury counties
37011,Avery County,NC,North Carolina,,,2,Lower-tax severe-storm casualty counties,0.9615142428274375,0.9251866095716874,7,High-risk inland-flood and storm-injury counties
37013,Beaufort County,NC,North Carolina,Micro,"Washington, NC",7,High-risk inland-flood and storm-injury counties,0.9438021665107991,0.9148961480671218,0,"Transfer-reliant, temperature-variable severe-storm counties"
37015,Bertie County,NC,North Carolina,,,2,Lower-tax severe-storm casualty counties,0.9046482758017843,0.8092976026249098,7,High-risk inland-flood and storm-injury counties
37017,Bladen County,NC,North Carolina,,,7,High-risk inland-flood and storm-injury counties,0.9064860052358684,0.8129721341041379,5,Cold-region severe-storm casualty counties
37019,Brunswick County,NC,North Carolina,Metro,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",7,High-risk inland-flood and storm-injury counties,0.9999289313325914,0.9998584837532319,2,Lower-tax severe-storm casualty counties
37021,Buncombe County,NC,North Carolina,Metro,"Asheville, NC",5,Cold-region severe-storm casualty counties,0.9848974515452882,0.9718677330627545,7,High-risk inland-flood and storm-injury counties
37023,Burke County,NC,North Carolina,Metro,"Hickory-Lenoir-Morganton, NC",6,Lower-wage tornado and storm-injury counties,0.9964981666044428,0.9934136087308578,7,High-risk inland-flood and storm-injury counties
37025,Cabarrus County,NC,North Carolina,Metro,"Charlotte-Concord-Gastonia, NC-SC",2,Lower-tax severe-storm casualty counties,0.9980685275170598,0.9962350872237697,7,High-risk inland-flood and storm-injury counties
37027,Caldwell County,NC,North Carolina,Metro,"Hickory-Lenoir-Morganton, NC",2,Lower-tax severe-storm casualty counties,0.9995789713166481,0.9991588345164275,7,High-risk inland-flood and storm-injury counties
37029,Camden County,NC,North Carolina,Micro,"Elizabeth City, NC",7,High-risk inland-flood and storm-injury counties,0.9999837504809495,0.999967548789478,3,Older wildfire and mountain-hazard housing-market counties
37031,Carteret County,NC,North Carolina,Micro,"Morehead City, NC",7,High-risk inland-flood and storm-injury counties,0.9999606823883064,0.999921365330169,6,Lower-wage tornado and storm-injury counties
37033,Caswell County,NC,North Carolina,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9990413393290201,0.9983753708151973,3,Older wildfire and mountain-hazard housing-market counties
37035,Catawba County,NC,North Carolina,Metro,"Hickory-Lenoir-Morganton, NC",2,Lower-tax severe-storm casualty counties,0.9995051362366405,0.9990166188476173,7,High-risk inland-flood and storm-injury counties
37037,Chatham County,NC,North Carolina,Metro,"Durham-Chapel Hill, NC",5,Cold-region severe-storm casualty counties,0.9996560349916473,0.9993249179369724,7,High-risk inland-flood and storm-injury counties
37039,Cherokee County,NC,North Carolina,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9961740506867527,0.9944849547810061,7,High-risk inland-flood and storm-injury counties
37041,Chowan County,NC,North Carolina,,,7,High-risk inland-flood and storm-injury counties,0.9982165445097361,0.9964332033509468,3,Older wildfire and mountain-hazard housing-market counties
37043,Clay County,NC,North Carolina,,,5,Cold-region severe-storm casualty counties,0.9913273730437522,0.9828359985213828,7,High-risk inland-flood and storm-injury counties
37045,Cleveland County,NC,North Carolina,Micro,"Shelby, NC",6,Lower-wage tornado and storm-injury counties,0.9990066920234049,0.9980186084578312,7,High-risk inland-flood and storm-injury counties
37047,Columbus County,NC,North Carolina,,,7,High-risk inland-flood and storm-injury counties,0.8694300590071725,0.7388619006238529,6,Lower-wage tornado and storm-injury counties
37049,Craven County,NC,North Carolina,Metro,"New Bern, NC",7,High-risk inland-flood and storm-injury counties,0.9316859152014143,0.8633907306883862,0,"Transfer-reliant, temperature-variable severe-storm counties"
37051,Cumberland County,NC,North Carolina,Metro,"Fayetteville, NC",2,Lower-tax severe-storm casualty counties,0.9943585138912201,0.9887175819348334,7,High-risk inland-flood and storm-injury counties
37053,Currituck County,NC,North Carolina,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",7,High-risk inland-flood and storm-injury counties,0.9999984530701368,0.9999970590609653,5,Cold-region severe-storm casualty counties
37055,Dare County,NC,North Carolina,Micro,"Kill Devil Hills, NC",7,High-risk inland-flood and storm-injury counties,0.9999999999999503,0.9999999999999029,1,High-tax northern housing-market storm-risk counties
37057,Davidson County,NC,North Carolina,Metro,"Winston-Salem, NC",2,Lower-tax severe-storm casualty counties,0.9990702834957198,0.9981482747231366,7,High-risk inland-flood and storm-injury counties
37059,Davie County,NC,North Carolina,Metro,"Winston-Salem, NC",6,Lower-wage tornado and storm-injury counties,0.9996448669079888,0.9993110302478475,7,High-risk inland-flood and storm-injury counties
37061,Duplin County,NC,North Carolina,,,5,Cold-region severe-storm casualty counties,0.998621949800634,0.9972439246650747,7,High-risk inland-flood and storm-injury counties
37063,Durham County,NC,North Carolina,Metro,"Durham-Chapel Hill, NC",6,Lower-wage tornado and storm-injury counties,0.9443832394043189,0.8902914310049839,7,High-risk inland-flood and storm-injury counties
37065,Edgecombe County,NC,North Carolina,Metro,"Rocky Mount, NC",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9993656888811814,0.9987971222405216,7,High-risk inland-flood and storm-injury counties
37067,Forsyth County,NC,North Carolina,Metro,"Winston-Salem, NC",6,Lower-wage tornado and storm-injury counties,0.9760807878734092,0.9529066165653509,7,High-risk inland-flood and storm-injury counties
37069,Franklin County,NC,North Carolina,Metro,"Raleigh, NC",5,Cold-region severe-storm casualty counties,0.9996802804923686,0.9993653717176216,7,High-risk inland-flood and storm-injury counties
37071,Gaston County,NC,North Carolina,Metro,"Charlotte-Concord-Gastonia, NC-SC",2,Lower-tax severe-storm casualty counties,0.9993183430282404,0.9986370479047462,7,High-risk inland-flood and storm-injury counties
37073,Gates County,NC,North Carolina,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",5,Cold-region severe-storm casualty counties,0.929992940056918,0.860006881682571,7,High-risk inland-flood and storm-injury counties
37075,Graham County,NC,North Carolina,,,3,Older wildfire and mountain-hazard housing-market counties,0.9638335730336097,0.9276725253689482,7,High-risk inland-flood and storm-injury counties
37077,Granville County,NC,North Carolina,Micro,"Oxford, NC",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9997400341177647,0.9996107168383545,7,High-risk inland-flood and storm-injury counties
37079,Greene County,NC,North Carolina,,,7,High-risk inland-flood and storm-injury counties,0.9997506448615014,0.9995012915485207,5,Cold-region severe-storm casualty counties
37081,Guilford County,NC,North Carolina,Metro,"Greensboro-High Point, NC",2,Lower-tax severe-storm casualty counties,0.9943731088301261,0.988748452766657,7,High-risk inland-flood and storm-injury counties
37083,Halifax County,NC,North Carolina,Micro,"Roanoke Rapids, NC",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9997371519973325,0.9995411391104891,7,High-risk inland-flood and storm-injury counties
37085,Harnett County,NC,North Carolina,Micro,"Dunn, NC",5,Cold-region severe-storm casualty counties,0.996129228700543,0.9922998084171131,7,High-risk inland-flood and storm-injury counties
37087,Haywood County,NC,North Carolina,Metro,"Asheville, NC",5,Cold-region severe-storm casualty counties,0.9998073881468503,0.9996522371387259,7,High-risk inland-flood and storm-injury counties
37089,Henderson County,NC,North Carolina,Metro,"Asheville, NC",5,Cold-region severe-storm casualty counties,0.997800391243797,0.9956789804999621,7,High-risk inland-flood and storm-injury counties
37091,Hertford County,NC,North Carolina,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.798282351155497,0.5972471086223352,7,High-risk inland-flood and storm-injury counties
37093,Hoke County,NC,North Carolina,Metro,"Fayetteville, NC",6,Lower-wage tornado and storm-injury counties,0.9978011333121226,0.9956026697886847,7,High-risk inland-flood and storm-injury counties
37095,Hyde County,NC,North Carolina,,,7,High-risk inland-flood and storm-injury counties,0.9347850233056555,0.8695700515366189,3,Older wildfire and mountain-hazard housing-market counties
37097,Iredell County,NC,North Carolina,Metro,"Charlotte-Concord-Gastonia, NC-SC",2,Lower-tax severe-storm casualty counties,0.99650112325904,0.9930024882988843,7,High-risk inland-flood and storm-injury counties
37099,Jackson County,NC,North Carolina,Micro,"Cullowhee, NC",6,Lower-wage tornado and storm-injury counties,0.9992644024959574,0.9985975380764736,7,High-risk inland-flood and storm-injury counties
37101,Johnston County,NC,North Carolina,Metro,"Raleigh, NC",2,Lower-tax severe-storm casualty counties,0.9942146355983686,0.9884542670573647,7,High-risk inland-flood and storm-injury counties
37103,Jones County,NC,North Carolina,Metro,"New Bern, NC",7,High-risk inland-flood and storm-injury counties,0.9809993957481027,0.9620071824361968,3,Older wildfire and mountain-hazard housing-market counties
37105,Lee County,NC,North Carolina,Micro,"Sanford, NC",2,Lower-tax severe-storm casualty counties,0.9984007503671064,0.996801530163639,7,High-risk inland-flood and storm-injury counties
37107,Lenoir County,NC,North Carolina,Micro,"Kinston, NC",5,Cold-region severe-storm casualty counties,0.9095683834716873,0.8191368889346533,7,High-risk inland-flood and storm-injury counties
37109,Lincoln County,NC,North Carolina,Metro,"Charlotte-Concord-Gastonia, NC-SC",2,Lower-tax severe-storm casualty counties,0.9990688907824631,0.9981391617548204,7,High-risk inland-flood and storm-injury counties
37111,McDowell County,NC,North Carolina,Micro,"Marion, NC",2,Lower-tax severe-storm casualty counties,0.9997066843071307,0.9994161848635643,7,High-risk inland-flood and storm-injury counties
37113,Macon County,NC,North Carolina,,,5,Cold-region severe-storm casualty counties,0.9992471413633505,0.9987749096493655,7,High-risk inland-flood and storm-injury counties
37115,Madison County,NC,North Carolina,Metro,"Asheville, NC",5,Cold-region severe-storm casualty counties,0.9996634545124419,0.9993558051736181,7,High-risk inland-flood and storm-injury counties
37117,Martin County,NC,North Carolina,,,6,Lower-wage tornado and storm-injury counties,0.9574781769773223,0.914956417134621,7,High-risk inland-flood and storm-injury counties
37119,Mecklenburg County,NC,North Carolina,Metro,"Charlotte-Concord-Gastonia, NC-SC",2,Lower-tax severe-storm casualty counties,0.8310855929033639,0.6621814346708029,7,High-risk inland-flood and storm-injury counties
37121,Mitchell County,NC,North Carolina,,,5,Cold-region severe-storm casualty counties,0.9950279386843968,0.9916493423793311,7,High-risk inland-flood and storm-injury counties
37123,Montgomery County,NC,North Carolina,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9998408169553689,0.9997164836512036,3,Older wildfire and mountain-hazard housing-market counties
37125,Moore County,NC,North Carolina,Micro,"Pinehurst-Southern Pines, NC",6,Lower-wage tornado and storm-injury counties,0.9948156574250362,0.9896456005124926,7,High-risk inland-flood and storm-injury counties
37127,Nash County,NC,North Carolina,Metro,"Rocky Mount, NC",2,Lower-tax severe-storm casualty counties,0.998703239447165,0.9974065732397966,7,High-risk inland-flood and storm-injury counties
37129,New Hanover County,NC,North Carolina,Metro,"Wilmington, NC",7,High-risk inland-flood and storm-injury counties,0.9999298549869744,0.99986038134759,2,Lower-tax severe-storm casualty counties
37131,Northampton County,NC,North Carolina,Micro,"Roanoke Rapids, NC",0,"Transfer-reliant, temperature-variable severe-storm counties",0.538425008288867,0.10471140148435065,7,High-risk inland-flood and storm-injury counties
37133,Onslow County,NC,North Carolina,Metro,"Jacksonville, NC",7,High-risk inland-flood and storm-injury counties,0.9798291181795759,0.9596598661780168,2,Lower-tax severe-storm casualty counties
37135,Orange County,NC,North Carolina,Metro,"Durham-Chapel Hill, NC",2,Lower-tax severe-storm casualty counties,0.9967166409295392,0.9934904167820118,7,High-risk inland-flood and storm-injury counties
37137,Pamlico County,NC,North Carolina,Metro,"New Bern, NC",7,High-risk inland-flood and storm-injury counties,0.8739516196745192,0.7479038297398122,3,Older wildfire and mountain-hazard housing-market counties
37139,Pasquotank County,NC,North Carolina,Micro,"Elizabeth City, NC",7,High-risk inland-flood and storm-injury counties,0.9998692033513578,0.9997987075876645,1,High-tax northern housing-market storm-risk counties
37141,Pender County,NC,North Carolina,Metro,"Wilmington, NC",7,High-risk inland-flood and storm-injury counties,0.9811314501646883,0.962264247106017,2,Lower-tax severe-storm casualty counties
37143,Perquimans County,NC,North Carolina,Micro,"Elizabeth City, NC",7,High-risk inland-flood and storm-injury counties,0.9999940506108426,0.9999881312236012,6,Lower-wage tornado and storm-injury counties
37145,Person County,NC,North Carolina,Metro,"Durham-Chapel Hill, NC",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9998714139547443,0.999798133046524,7,High-risk inland-flood and storm-injury counties
37147,Pitt County,NC,North Carolina,Metro,"Greenville, NC",5,Cold-region severe-storm casualty counties,0.6519559554187152,0.30391351620142626,7,High-risk inland-flood and storm-injury counties
37149,Polk County,NC,North Carolina,,,5,Cold-region severe-storm casualty counties,0.9995761539317921,0.9991976588368229,7,High-risk inland-flood and storm-injury counties
37151,Randolph County,NC,North Carolina,Metro,"Greensboro-High Point, NC",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9708504480177926,0.9426024540178192,7,High-risk inland-flood and storm-injury counties
37153,Richmond County,NC,North Carolina,Micro,"Rockingham, NC",6,Lower-wage tornado and storm-injury counties,0.9995538821544602,0.9991080511860351,7,High-risk inland-flood and storm-injury counties
37155,Robeson County,NC,North Carolina,Micro,"Lumberton, NC",2,Lower-tax severe-storm casualty counties,0.9825633695858511,0.9651267463606946,7,High-risk inland-flood and storm-injury counties
37157,Rockingham County,NC,North Carolina,Metro,"Greensboro-High Point, NC",6,Lower-wage tornado and storm-injury counties,0.8748503847778197,0.7590714535839599,7,High-risk inland-flood and storm-injury counties
37159,Rowan County,NC,North Carolina,Metro,"Charlotte-Concord-Gastonia, NC-SC",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9977286090912807,0.9955641304778422,7,High-risk inland-flood and storm-injury counties
37161,Rutherford County,NC,North Carolina,Micro,"Forest City, NC",5,Cold-region severe-storm casualty counties,0.9994607717320556,0.9989238704579986,7,High-risk inland-flood and storm-injury counties
37163,Sampson County,NC,North Carolina,,,2,Lower-tax severe-storm casualty counties,0.997363635779639,0.9947272876971696,7,High-risk inland-flood and storm-injury counties
